source_path,model_name,max_input_length,max_output_length,batch_size,budget_tested,total_tokens_per_sec,input_tokens_per_sec,output_tokens_per_sec,cost_per_hour,dollar_per_million_token,total_runtime_hours,total_cost,pipeline_stages,device_type,pp,mem_per_gpu_gb,placement,layer_mapping,tp_per_stage,num_gpus,total_layers,is_best,status
large-prefill/method_enumeration-wrk_prefill-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,16384,16384,64,65.59,2163.27,2163.27,0.00,54.66,7.018695,0.13,7.02,3,"g6e.24xlarge#3,p4de.24xlarge#0",3,"{PP_1:48.0, PP_2:80.0, PP_3:80.0}","{PP_1:{g6e.24xlarge#3:4}, PP_2:{p4de.24xlarge#0:4}, PP_3:{p4de.24xlarge#0:4}}","{PP_1:1-16, PP_2:17-48, PP_3:49-80}","{PP_1:4, PP_2:4, PP_3:4}",12,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,16384,16384,64,196.61,3656.92,3656.92,0.00,123.13,9.352884,0.08,9.35,4,"g6e.48xlarge#0,g6e.48xlarge#1,g6e.48xlarge#2,p4de.24xlarge#0",4,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:80.0}","{PP_1:{g6e.48xlarge#0:8}, PP_2:{g6e.48xlarge#2:8}, PP_3:{g6e.48xlarge#1:8}, PP_4:{p4de.24xlarge#0:8}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-80}","{PP_1:8, PP_2:8, PP_3:8, PP_4:8}",32,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,16384,16384,64,393.22,3656.92,3656.92,0.00,123.13,9.352884,0.08,9.35,4,"g6e.48xlarge#0,g6e.48xlarge#1,g6e.48xlarge#2,p4de.24xlarge#0",4,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:80.0}","{PP_1:{g6e.48xlarge#0:8}, PP_2:{g6e.48xlarge#2:8}, PP_3:{g6e.48xlarge#1:8}, PP_4:{p4de.24xlarge#0:8}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-80}","{PP_1:8, PP_2:8, PP_3:8, PP_4:8}",32,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,2048,2048,32,17.71,1106.83,1106.83,0.00,17.12,4.296543,0.25,4.30,5,"g6e.24xlarge#2,g6e.4xlarge#3",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#2:1}, PP_2:{g6e.4xlarge#3:1}, PP_3:{g6e.24xlarge#2:1}, PP_4:{g6e.24xlarge#2:1}, PP_5:{g6e.24xlarge#2:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,2048,2048,32,22.14,1106.83,1106.83,0.00,17.12,4.296543,0.25,4.30,5,"g6e.24xlarge#2,g6e.4xlarge#3",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#2:1}, PP_2:{g6e.4xlarge#3:1}, PP_3:{g6e.24xlarge#2:1}, PP_4:{g6e.24xlarge#2:1}, PP_5:{g6e.24xlarge#2:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,2048,2048,32,196.61,1106.83,1106.83,0.00,17.12,4.296543,0.25,4.30,5,"g6e.24xlarge#2,g6e.4xlarge#3",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#2:1}, PP_2:{g6e.4xlarge#3:1}, PP_3:{g6e.24xlarge#2:1}, PP_4:{g6e.24xlarge#2:1}, PP_5:{g6e.24xlarge#2:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,2048,2048,32,393.22,1106.83,1106.83,0.00,17.12,4.296543,0.25,4.30,5,"g6e.24xlarge#2,g6e.4xlarge#3",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#2:1}, PP_2:{g6e.4xlarge#3:1}, PP_3:{g6e.24xlarge#2:1}, PP_4:{g6e.24xlarge#2:1}, PP_5:{g6e.24xlarge#2:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,2048,2048,32,14.76,546.59,546.59,0.00,14.76,7.501080,0.51,7.50,5,"g5.12xlarge#2,g5.12xlarge#3,g6e.4xlarge#3",5,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}","{PP_1:{g6e.4xlarge#3:1}, PP_2:{g5.12xlarge#2:2}, PP_3:{g5.12xlarge#3:2}, PP_4:{g5.12xlarge#3:2}, PP_5:{g5.12xlarge#2:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,2048,2048,64,196.61,2263.60,2263.60,0.00,34.24,4.201756,0.12,4.20,5,"g6e.12xlarge#2,g6e.48xlarge#2",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.48xlarge#2:2}, PP_2:{g6e.48xlarge#2:2}, PP_3:{g6e.48xlarge#2:2}, PP_4:{g6e.48xlarge#2:2}, PP_5:{g6e.12xlarge#2:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,2048,2048,64,393.22,2263.60,2263.60,0.00,34.24,4.201759,0.12,4.20,5,"g6e.12xlarge#0,g6e.48xlarge#3",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.12xlarge#0:2}, PP_2:{g6e.48xlarge#3:2}, PP_3:{g6e.48xlarge#3:2}, PP_4:{g6e.48xlarge#3:2}, PP_5:{g6e.48xlarge#3:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,2048,2048,64,20.55,1358.16,1358.16,0.00,20.55,4.202986,0.20,4.20,3,"g6e.12xlarge#0,g6e.24xlarge#1",3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}","{PP_1:{g6e.12xlarge#0:2}, PP_2:{g6e.24xlarge#1:2}, PP_3:{g6e.24xlarge#1:2}}","{PP_1:1-32, PP_2:33-64, PP_3:65-80}","{PP_1:2, PP_2:2, PP_3:2}",6,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,2048,2048,64,24.66,1358.16,1358.16,0.00,20.55,4.202986,0.20,4.20,3,"g6e.12xlarge#0,g6e.24xlarge#1",3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}","{PP_1:{g6e.12xlarge#0:2}, PP_2:{g6e.24xlarge#1:2}, PP_3:{g6e.24xlarge#1:2}}","{PP_1:1-32, PP_2:33-64, PP_3:65-80}","{PP_1:2, PP_2:2, PP_3:2}",6,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,2048,2048,64,30.82,1358.16,1358.16,0.00,20.55,4.202986,0.20,4.20,3,"g6e.12xlarge#0,g6e.24xlarge#1",3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}","{PP_1:{g6e.12xlarge#0:2}, PP_2:{g6e.24xlarge#1:2}, PP_3:{g6e.24xlarge#1:2}}","{PP_1:1-32, PP_2:33-64, PP_3:65-80}","{PP_1:2, PP_2:2, PP_3:2}",6,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,4096,4096,32,20.55,1094.75,1094.75,0.00,20.55,5.214300,0.25,5.21,3,"g6e.12xlarge#0,g6e.24xlarge#0",3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}","{PP_1:{g6e.12xlarge#0:2}, PP_2:{g6e.24xlarge#0:2}, PP_3:{g6e.24xlarge#0:2}}","{PP_1:1-32, PP_2:33-64, PP_3:65-80}","{PP_1:2, PP_2:2, PP_3:2}",6,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,4096,4096,32,24.66,1094.75,1094.75,0.00,20.55,5.214300,0.25,5.21,3,"g6e.12xlarge#0,g6e.24xlarge#0",3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}","{PP_1:{g6e.12xlarge#0:2}, PP_2:{g6e.24xlarge#0:2}, PP_3:{g6e.24xlarge#0:2}}","{PP_1:1-32, PP_2:33-64, PP_3:65-80}","{PP_1:2, PP_2:2, PP_3:2}",6,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,4096,4096,32,30.82,1094.75,1094.75,0.00,20.55,5.214300,0.25,5.21,3,"g6e.12xlarge#0,g6e.24xlarge#0",3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}","{PP_1:{g6e.12xlarge#0:2}, PP_2:{g6e.24xlarge#0:2}, PP_3:{g6e.24xlarge#0:2}}","{PP_1:1-32, PP_2:33-64, PP_3:65-80}","{PP_1:2, PP_2:2, PP_3:2}",6,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,4096,4096,32,196.61,1824.58,1824.58,0.00,34.25,5.214300,0.15,5.21,5,"g6e.12xlarge#0,g6e.24xlarge#2,g6e.24xlarge#3",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#3:2}, PP_2:{g6e.24xlarge#2:2}, PP_3:{g6e.24xlarge#2:2}, PP_4:{g6e.24xlarge#3:2}, PP_5:{g6e.12xlarge#0:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,4096,4096,32,393.22,1824.58,1824.58,0.00,34.25,5.214300,0.15,5.21,5,"g6e.12xlarge#0,g6e.24xlarge#2,g6e.24xlarge#3",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#3:2}, PP_2:{g6e.24xlarge#2:2}, PP_3:{g6e.24xlarge#2:2}, PP_4:{g6e.24xlarge#3:2}, PP_5:{g6e.12xlarge#0:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,4096,4096,64,39.67,2189.49,2189.49,0.00,34.25,4.345250,0.13,4.35,5,"g6e.12xlarge#3,g6e.24xlarge#0,g6e.24xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#0:2}, PP_2:{g6e.24xlarge#0:2}, PP_3:{g6e.24xlarge#1:2}, PP_4:{g6e.24xlarge#1:2}, PP_5:{g6e.12xlarge#3:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,4096,4096,64,49.59,2189.49,2189.49,0.00,34.25,4.345250,0.13,4.35,5,"g6e.12xlarge#3,g6e.24xlarge#0,g6e.24xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#0:2}, PP_2:{g6e.24xlarge#0:2}, PP_3:{g6e.24xlarge#1:2}, PP_4:{g6e.24xlarge#1:2}, PP_5:{g6e.12xlarge#3:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,4096,4096,64,196.61,2189.49,2189.49,0.00,34.25,4.345250,0.13,4.35,5,"g6e.12xlarge#3,g6e.24xlarge#0,g6e.24xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#0:2}, PP_2:{g6e.24xlarge#0:2}, PP_3:{g6e.24xlarge#1:2}, PP_4:{g6e.24xlarge#1:2}, PP_5:{g6e.12xlarge#3:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,4096,4096,64,393.22,2189.49,2189.49,0.00,34.25,4.345250,0.13,4.35,5,"g6e.12xlarge#3,g6e.24xlarge#0,g6e.24xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#0:2}, PP_2:{g6e.24xlarge#0:2}, PP_3:{g6e.24xlarge#1:2}, PP_4:{g6e.24xlarge#1:2}, PP_5:{g6e.12xlarge#3:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,4096,4096,64,33.06,1138.49,1138.49,0.00,33.06,8.066272,0.24,8.07,5,"g5.12xlarge#3,g6e.48xlarge#3",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:24.0, PP_5:48.0}","{PP_1:{g6e.48xlarge#3:2}, PP_2:{g6e.48xlarge#3:2}, PP_3:{g6e.48xlarge#3:2}, PP_4:{g5.12xlarge#3:4}, PP_5:{g6e.48xlarge#3:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:4, PP_5:2}",12,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,8192,8192,32,39.67,1712.45,1712.45,0.00,34.24,5.554112,0.16,5.55,5,"g6e.12xlarge#3,g6e.48xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.48xlarge#1:2}, PP_2:{g6e.12xlarge#3:2}, PP_3:{g6e.48xlarge#1:2}, PP_4:{g6e.48xlarge#1:2}, PP_5:{g6e.48xlarge#1:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,8192,8192,32,49.59,1712.45,1712.45,0.00,34.24,5.554112,0.16,5.55,5,"g6e.12xlarge#3,g6e.48xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.48xlarge#1:2}, PP_2:{g6e.12xlarge#3:2}, PP_3:{g6e.48xlarge#1:2}, PP_4:{g6e.48xlarge#1:2}, PP_5:{g6e.48xlarge#1:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,8192,8192,32,196.61,1712.45,1712.45,0.00,34.24,5.554112,0.16,5.55,5,"g6e.12xlarge#3,g6e.48xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.48xlarge#1:2}, PP_2:{g6e.12xlarge#3:2}, PP_3:{g6e.48xlarge#1:2}, PP_4:{g6e.48xlarge#1:2}, PP_5:{g6e.48xlarge#1:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,8192,8192,32,393.22,1712.45,1712.45,0.00,34.24,5.554112,0.16,5.55,5,"g6e.12xlarge#3,g6e.48xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.48xlarge#1:2}, PP_2:{g6e.12xlarge#3:2}, PP_3:{g6e.48xlarge#1:2}, PP_4:{g6e.48xlarge#1:2}, PP_5:{g6e.48xlarge#1:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-prefill,8192,8192,32,33.06,889.10,889.10,0.00,33.06,10.328780,0.31,10.33,5,"g5.12xlarge#3,g6e.48xlarge#3",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:24.0, PP_5:48.0}","{PP_1:{g6e.48xlarge#3:2}, PP_2:{g6e.48xlarge#3:2}, PP_3:{g6e.48xlarge#3:2}, PP_4:{g5.12xlarge#3:4}, PP_5:{g6e.48xlarge#3:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:4, PP_5:2}",12,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,8192,8192,64,196.61,3321.36,3321.36,0.00,68.48,5.727236,0.08,5.73,5,"g6e.24xlarge#1,g6e.48xlarge#1,g6e.48xlarge#2",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#1:4}, PP_2:{g6e.48xlarge#2:4}, PP_3:{g6e.48xlarge#2:4}, PP_4:{g6e.48xlarge#1:4}, PP_5:{g6e.48xlarge#1:4}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,8192,8192,64,393.22,3321.36,3321.36,0.00,68.48,5.727236,0.08,5.73,5,"g6e.24xlarge#1,g6e.48xlarge#1,g6e.48xlarge#2",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#1:4}, PP_2:{g6e.48xlarge#2:4}, PP_3:{g6e.48xlarge#2:4}, PP_4:{g6e.48xlarge#1:4}, PP_5:{g6e.48xlarge#1:4}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20,80,YES,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,8192,8192,64,41.09,1992.82,1992.82,0.00,41.09,5.727515,0.14,5.73,3,"g6e.24xlarge#1,g6e.48xlarge#1",3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}","{PP_1:{g6e.24xlarge#1:4}, PP_2:{g6e.48xlarge#1:4}, PP_3:{g6e.48xlarge#1:4}}","{PP_1:1-32, PP_2:33-64, PP_3:65-80}","{PP_1:4, PP_2:4, PP_3:4}",12,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,8192,8192,64,49.31,1992.82,1992.82,0.00,41.09,5.727515,0.14,5.73,3,"g6e.24xlarge#1,g6e.48xlarge#1",3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}","{PP_1:{g6e.24xlarge#1:4}, PP_2:{g6e.48xlarge#1:4}, PP_3:{g6e.48xlarge#1:4}}","{PP_1:1-32, PP_2:33-64, PP_3:65-80}","{PP_1:4, PP_2:4, PP_3:4}",12,80,NO,SUCCESS
large-prefill/method_enumeration-wrk_prefill-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-prefill,8192,8192,64,61.64,2178.06,2178.06,0.00,54.66,6.971031,0.13,6.97,5,"g6e.24xlarge#3,p4de.24xlarge#0",5,"{PP_1:80.0, PP_2:80.0, PP_3:80.0, PP_4:48.0, PP_5:80.0}","{PP_1:{p4de.24xlarge#0:2}, PP_2:{p4de.24xlarge#0:2}, PP_3:{p4de.24xlarge#0:2}, PP_4:{g6e.24xlarge#3:4}, PP_5:{p4de.24xlarge#0:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:4, PP_5:2}",12,80,NO,SUCCESS
